Frequency (Hz)	Level (dB)
8156.250000	-74.753937
8203.125000	-74.652596
8250.000000	-74.940392
8296.875000	-75.205605
8343.750000	-75.022659
8390.625000	-74.843391
8437.500000	-74.931999
8484.375000	-74.772797
8531.250000	-74.657249
8578.125000	-74.701302
8625.000000	-74.972092
8671.875000	-75.072449
8718.750000	-75.103455
8765.625000	-75.168106
8812.500000	-75.248520
8859.375000	-75.178604
8906.250000	-75.000687
8953.125000	-75.007751
9000.000000	-75.012665
9046.875000	-74.707657
9093.750000	-74.324577
9140.625000	-74.428757
9187.500000	-74.590973
9234.375000	-74.615807
9281.250000	-74.975044
9328.125000	-75.010941
9375.000000	-75.168869
9421.875000	-75.609627
9468.750000	-75.579514
9515.625000	-75.330681
9562.500000	-75.511276
9609.375000	-75.629059
9656.250000	-75.325127
9703.125000	-75.501968
9750.000000	-75.450027
9796.875000	-74.875252
9843.750000	-75.008133
9890.625000	-75.074776
9937.500000	-74.972404
9984.375000	-75.255493
10031.250000	-75.023949
10078.125000	-75.303009
10125.000000	-75.651024
10171.875000	-75.224258
10218.750000	-75.373985
10265.625000	-75.572250
10312.500000	-74.812340
10359.375000	-75.142502
10406.250000	-75.133911
10453.125000	-75.215309
10500.000000	-75.306435
10546.875000	-74.893082
10593.750000	-75.841209
10640.625000	-75.599472
10687.500000	-75.616600
10734.375000	-75.794334
10781.250000	-75.270752
10828.125000	-76.161461
10875.000000	-75.868393
10921.875000	-76.605125
10968.750000	-76.692055
11015.625000	-75.613647
11062.500000	-75.814514
11109.375000	-75.578987
11156.250000	-75.525391
11203.125000	-73.797340
11250.000000	-74.154610
11296.875000	-72.894814
11343.750000	-71.204483
11390.625000	-70.041176
11437.500000	-70.576645
11484.375000	-74.020859
11531.250000	-73.422867
11578.125000	-73.881851
11625.000000	-74.493225
11671.875000	-74.554352
11718.750000	-74.174789
11765.625000	-74.663895
11812.500000	-73.929565
11859.375000	-71.535995
11906.250000	-72.161751
11953.125000	-71.366310
12000.000000	-72.610725
12046.875000	-73.005341
12093.750000	-75.418015
12140.625000	-76.205605
12187.500000	-77.133865
12234.375000	-76.365463
12281.250000	-77.108170
12328.125000	-76.719482
12375.000000	-77.320732
12421.875000	-76.920410
12468.750000	-77.380539
12515.625000	-77.143509
12562.500000	-76.810944
12609.375000	-76.056648
12656.250000	-73.369713
12703.125000	-68.100746
12750.000000	-66.141159
12796.875000	-68.063988
12843.750000	-72.402771
12890.625000	-74.043510
12937.500000	-73.700752
12984.375000	-73.558670
13031.250000	-73.290443
13078.125000	-74.255150
13125.000000	-74.622597
13171.875000	-74.674385
13218.750000	-75.573357
13265.625000	-75.745132
13312.500000	-76.467850
13359.375000	-76.332970
13406.250000	-77.816032
13453.125000	-76.208961
13500.000000	-77.090355
13546.875000	-76.448235
13593.750000	-77.932304
13640.625000	-76.443558
13687.500000	-77.691490
13734.375000	-77.425812
13781.250000	-78.071426
13828.125000	-77.663277
13875.000000	-77.549225
13921.875000	-78.043877
13968.750000	-77.152237
14015.625000	-78.440918
14062.500000	-76.912102
14109.375000	-78.649292
14156.250000	-77.222122
14203.125000	-78.642326
14250.000000	-77.566628
14296.875000	-78.192619
14343.750000	-78.395287
14390.625000	-77.943123
14437.500000	-79.116150
14484.375000	-77.590218
14531.250000	-79.056343
14578.125000	-77.553825
14625.000000	-78.823265
14671.875000	-77.780922
14718.750000	-77.927132
14765.625000	-78.671303
14812.500000	-77.396431
14859.375000	-79.109665
14906.250000	-77.413536
14953.125000	-79.027649
15000.000000	-78.240120
15046.875000	-78.308472
15093.750000	-78.991013
15140.625000	-77.573349
15187.500000	-79.326218
15234.375000	-77.588890
15281.250000	-78.823830
15328.125000	-78.710175
15375.000000	-78.146271
15421.875000	-79.574646
15468.750000	-77.853882
15515.625000	-79.571289
15562.500000	-78.568497
15609.375000	-78.409409
15656.250000	-79.356422
15703.125000	-77.654182
15750.000000	-79.583496
15796.875000	-78.167870
15843.750000	-78.333679
15890.625000	-79.133133
15937.500000	-77.622726
15984.375000	-79.582581
16031.250000	-78.350426
16078.125000	-78.600380
16125.000000	-79.643784
16171.875000	-77.987610
16218.750000	-79.816757
16265.625000	-78.682770
16312.500000	-78.529579
16359.375000	-79.882500
16406.250000	-78.050781
16453.125000	-79.695648
16500.000000	-79.137253
16546.875000	-78.221832
16593.750000	-80.020821
16640.625000	-78.222878
16687.500000	-79.120888
16734.375000	-79.702408
16781.250000	-78.022652
16828.125000	-79.753014
16875.000000	-78.605850
16921.875000	-78.458710
16968.750000	-80.334503
17015.625000	-78.421852
17062.500000	-79.359512
17109.375000	-79.748245
17156.250000	-78.211433
17203.125000	-80.146027
17250.000000	-79.261810
17296.875000	-78.605598
17343.750000	-80.350510
17390.625000	-78.537621
17437.500000	-79.105492
17484.375000	-80.241829
17531.250000	-78.399216
17578.125000	-79.868378
17625.000000	-79.852333
17671.875000	-78.348007
17718.750000	-80.169212
17765.625000	-79.097198
17812.500000	-78.562408
17859.375000	-80.561165
17906.250000	-79.075157
17953.125000	-79.147751
18000.000000	-80.495552
18046.875000	-78.485374
18093.750000	-79.339554
18140.625000	-80.379135
18187.500000	-78.562447
18234.375000	-79.889626
18281.250000	-80.177261
18328.125000	-78.337608
18375.000000	-79.980438
18421.875000	-80.104393
18468.750000	-78.565910
18515.625000	-79.884895
18562.500000	-79.335777
18609.375000	-78.527206
18656.250000	-80.439445
18703.125000	-79.431557
18750.000000	-78.350227
18796.875000	-80.247688
18843.750000	-79.335098
18890.625000	-78.527229
18937.500000	-80.214790
18984.375000	-79.023109
19031.250000	-78.400558
19078.125000	-80.371490
19125.000000	-79.519958
19171.875000	-78.906921
19218.750000	-80.803970
19265.625000	-80.075279
19312.500000	-79.054810
19359.375000	-80.331940
19406.250000	-78.995186
19453.125000	-78.208115
19500.000000	-80.104347
19546.875000	-79.886513
19593.750000	-78.881798
19640.625000	-80.870499
19687.500000	-80.416695
19734.375000	-78.777794
19781.250000	-80.295296
19828.125000	-80.228661
19875.000000	-78.578003
19921.875000	-80.093422
19968.750000	-82.052635
20015.625000	-82.529228
20062.500000	-83.642639
20109.375000	-84.683060
20156.250000	-83.776588
20203.125000	-83.464867
20250.000000	-83.872078
20296.875000	-83.486557
20343.750000	-82.960365
20390.625000	-83.547218
20437.500000	-83.455025
20484.375000	-82.875610
20531.250000	-83.794769
20578.125000	-84.202827
20625.000000	-83.050331
20671.875000	-83.830765
20718.750000	-84.206001
20765.625000	-83.199570
20812.500000	-83.712547
20859.375000	-85.067932
20906.250000	-84.643486
20953.125000	-84.440483
21000.000000	-85.625427
21046.875000	-85.191658
21093.750000	-84.155487
21140.625000	-85.404350
21187.500000	-85.555214
21234.375000	-84.157654
21281.250000	-84.570251
21328.125000	-85.459854
21375.000000	-84.333305
21421.875000	-84.039589
21468.750000	-85.466881
21515.625000	-85.170502
21562.500000	-84.087578
21609.375000	-84.714981
21656.250000	-85.377594
21703.125000	-84.237579
21750.000000	-84.462288
21796.875000	-85.521736
21843.750000	-84.600761
21890.625000	-83.874649
21937.500000	-85.161484
21984.375000	-85.399666
22031.250000	-83.997513
22078.125000	-84.489761
22125.000000	-85.614166
22171.875000	-84.687004
22218.750000	-84.207275
22265.625000	-85.515694
22312.500000	-85.395996
22359.375000	-84.194855
22406.250000	-84.547493
22453.125000	-85.439323
22500.000000	-84.590279
22546.875000	-83.851738
22593.750000	-84.907104
22640.625000	-84.945160
22687.500000	-83.723839
22734.375000	-84.081261
22781.250000	-84.958389
22828.125000	-84.244797
22875.000000	-83.329010
22921.875000	-83.839249
22968.750000	-83.712204
23015.625000	-82.570450
23062.500000	-81.324684
23109.375000	-81.761482
23156.250000	-77.985657
23203.125000	-76.425888
23250.000000	-79.403000
23296.875000	-79.368095
23343.750000	-80.918274
23390.625000	-82.126839
23437.500000	-82.878090
23484.375000	-84.388298
23531.250000	-83.920837
23578.125000	-84.097916
23625.000000	-85.374557
23671.875000	-84.894295
23718.750000	-84.186218
23765.625000	-84.545883
23812.500000	-85.565697
23859.375000	-85.310333
23906.250000	-84.313110
23953.125000	-83.822563
