Frequency (Hz)	Level (dB)
10921.875000	-90.200264
10968.750000	-90.213600
11015.625000	-89.968513
11062.500000	-89.510780
11109.375000	-89.113579
11156.250000	-88.325844
11203.125000	-87.442398
11250.000000	-87.031754
11296.875000	-87.390221
11343.750000	-87.838501
11390.625000	-88.440002
11437.500000	-89.539368
11484.375000	-90.248772
11531.250000	-90.069580
11578.125000	-90.275566
11625.000000	-90.517174
11671.875000	-90.187485
11718.750000	-90.278030
11765.625000	-90.341599
11812.500000	-90.180038
11859.375000	-90.011757
11906.250000	-89.983665
11953.125000	-89.904160
12000.000000	-89.752350
12046.875000	-89.665726
12093.750000	-89.933678
12140.625000	-90.207260
12187.500000	-90.066483
12234.375000	-90.085449
12281.250000	-90.103027
12328.125000	-90.203407
12375.000000	-90.057625
12421.875000	-90.250641
12468.750000	-90.309700
12515.625000	-89.990387
12562.500000	-89.826813
12609.375000	-89.221542
12656.250000	-85.865814
12703.125000	-80.823051
12750.000000	-77.885735
12796.875000	-77.673042
12843.750000	-81.412582
12890.625000	-83.860512
12937.500000	-84.970200
12984.375000	-86.081902
13031.250000	-84.422119
13078.125000	-83.581490
13125.000000	-85.028961
13171.875000	-84.902245
13218.750000	-83.735847
13265.625000	-84.897118
13312.500000	-85.531403
13359.375000	-84.030327
13406.250000	-85.303596
13453.125000	-87.956261
13500.000000	-87.818649
13546.875000	-88.060860
13593.750000	-88.787781
13640.625000	-88.718269
13687.500000	-88.755165
13734.375000	-89.443665
13781.250000	-89.574066
13828.125000	-89.511932
13875.000000	-89.546158
13921.875000	-89.747726
13968.750000	-89.812996
14015.625000	-89.974251
14062.500000	-90.104210
14109.375000	-90.090012
14156.250000	-90.195602
14203.125000	-90.518593
14250.000000	-90.272690
14296.875000	-90.080627
14343.750000	-90.031532
14390.625000	-89.983070
14437.500000	-90.200211
14484.375000	-90.313606
14531.250000	-90.274460
14578.125000	-90.379478
14625.000000	-90.346619
14671.875000	-90.230919
14718.750000	-90.208839
14765.625000	-90.243645
14812.500000	-90.359993
14859.375000	-90.190887
14906.250000	-90.173058
14953.125000	-90.006104
15000.000000	-90.009750
15046.875000	-90.060646
15093.750000	-89.809280
15140.625000	-89.894112
15187.500000	-90.010841
15234.375000	-89.802803
15281.250000	-89.967323
15328.125000	-90.047157
15375.000000	-90.161438
15421.875000	-90.199661
15468.750000	-90.509369
15515.625000	-90.331047
15562.500000	-90.375473
15609.375000	-90.213272
15656.250000	-90.164589
15703.125000	-90.298866
15750.000000	-90.295952
15796.875000	-90.419823
15843.750000	-90.567207
15890.625000	-90.662682
15937.500000	-90.533592
15984.375000	-90.600670
16031.250000	-90.211784
16078.125000	-90.241219
16125.000000	-90.445229
16171.875000	-90.540642
16218.750000	-90.507256
16265.625000	-90.472565
16312.500000	-90.513580
16359.375000	-90.351364
16406.250000	-90.173218
16453.125000	-90.123520
16500.000000	-90.331276
16546.875000	-90.444054
16593.750000	-90.264488
16640.625000	-90.376076
16687.500000	-90.458992
16734.375000	-90.236023
16781.250000	-90.273529
16828.125000	-90.212532
16875.000000	-90.133820
16921.875000	-90.221939
16968.750000	-90.314278
17015.625000	-90.226952
17062.500000	-90.439232
17109.375000	-90.535034
17156.250000	-90.095009
17203.125000	-90.265587
17250.000000	-90.404701
17296.875000	-90.342400
17343.750000	-90.421967
17390.625000	-90.286736
17437.500000	-90.207451
17484.375000	-90.317551
17531.250000	-90.367119
17578.125000	-90.379402
17625.000000	-90.156952
17671.875000	-90.347672
17718.750000	-90.369431
17765.625000	-90.226173
17812.500000	-90.353676
17859.375000	-90.278366
17906.250000	-90.219261
17953.125000	-90.304787
18000.000000	-90.423950
18046.875000	-90.410950
18093.750000	-90.313797
18140.625000	-90.304581
18187.500000	-90.196808
18234.375000	-90.407593
18281.250000	-90.450691
18328.125000	-90.516975
18375.000000	-90.373337
18421.875000	-90.256302
18468.750000	-90.338371
18515.625000	-90.400909
18562.500000	-90.360359
18609.375000	-90.261368
18656.250000	-90.362160
18703.125000	-90.408012
18750.000000	-90.425789
18796.875000	-90.335884
18843.750000	-90.288048
18890.625000	-90.376602
18937.500000	-90.288277
18984.375000	-90.389145
19031.250000	-90.535255
19078.125000	-90.246803
19125.000000	-90.326035
19171.875000	-90.230247
19218.750000	-90.312515
19265.625000	-90.307266
19312.500000	-90.405701
19359.375000	-90.533493
19406.250000	-90.490791
19453.125000	-90.469872
19500.000000	-90.542549
19546.875000	-90.320343
19593.750000	-90.285789
19640.625000	-90.310303
19687.500000	-90.254471
19734.375000	-90.323700
19781.250000	-90.358902
19828.125000	-90.472000
19875.000000	-90.496239
19921.875000	-90.478027
19968.750000	-90.392166
20015.625000	-90.378632
20062.500000	-90.374252
20109.375000	-90.564339
20156.250000	-90.389122
20203.125000	-90.296700
20250.000000	-90.415367
20296.875000	-90.307838
20343.750000	-90.358139
20390.625000	-90.326172
20437.500000	-90.334785
20484.375000	-90.312752
20531.250000	-90.230927
20578.125000	-90.337471
20625.000000	-90.357239
20671.875000	-90.492081
20718.750000	-90.626274
20765.625000	-90.546120
20812.500000	-90.321342
20859.375000	-90.287613
20906.250000	-90.467392
20953.125000	-90.400528
21000.000000	-90.383339
21046.875000	-90.481392
21093.750000	-90.500908
21140.625000	-90.278931
21187.500000	-90.212257
21234.375000	-90.411217
21281.250000	-90.488464
21328.125000	-90.429909
21375.000000	-90.294060
21421.875000	-90.204475
21468.750000	-90.402702
21515.625000	-90.616356
21562.500000	-90.417038
21609.375000	-90.344658
21656.250000	-90.427818
21703.125000	-90.583649
21750.000000	-90.554062
21796.875000	-90.300659
21843.750000	-90.324333
21890.625000	-90.678223
21937.500000	-90.479752
21984.375000	-90.101837
22031.250000	-90.194473
22078.125000	-90.231377
22125.000000	-90.539108
22171.875000	-90.614868
22218.750000	-90.433708
22265.625000	-90.301323
22312.500000	-90.295311
22359.375000	-90.220993
22406.250000	-90.334763
22453.125000	-90.479858
22500.000000	-90.568977
22546.875000	-90.058571
22593.750000	-89.842247
22640.625000	-90.082169
22687.500000	-89.922310
22734.375000	-89.580200
22781.250000	-89.388161
22828.125000	-89.205467
22875.000000	-88.900955
22921.875000	-88.557762
22968.750000	-88.322281
23015.625000	-87.446297
23062.500000	-87.013924
23109.375000	-86.431984
23156.250000	-85.336372
23203.125000	-83.656776
23250.000000	-85.055641
23296.875000	-87.893845
23343.750000	-87.988037
23390.625000	-89.016327
23437.500000	-89.379265
23484.375000	-89.669441
23531.250000	-89.960464
23578.125000	-90.161911
23625.000000	-90.376701
23671.875000	-90.174316
23718.750000	-90.003510
23765.625000	-90.011230
23812.500000	-90.213005
23859.375000	-90.370010
23906.250000	-90.193474
23953.125000	-89.980759
