Frequency (Hz)	Level (dB)
11015.625000	-80.210915
11062.500000	-80.216492
11109.375000	-80.206581
11156.250000	-80.092506
11203.125000	-80.118050
11250.000000	-80.219604
11296.875000	-80.058144
11343.750000	-79.813202
11390.625000	-79.850243
11437.500000	-80.163734
11484.375000	-80.306633
11531.250000	-80.509109
11578.125000	-80.566368
11625.000000	-80.475449
11671.875000	-80.445724
11718.750000	-80.439667
11765.625000	-80.404465
11812.500000	-80.458153
11859.375000	-80.498634
11906.250000	-80.484215
11953.125000	-80.441322
12000.000000	-80.570343
12046.875000	-80.555763
12093.750000	-80.351067
12140.625000	-80.569572
12187.500000	-80.701698
12234.375000	-80.560242
12281.250000	-80.658249
12328.125000	-80.519897
12375.000000	-80.399078
12421.875000	-80.319977
12468.750000	-80.537521
12515.625000	-80.634216
12562.500000	-80.507019
12609.375000	-80.462639
12656.250000	-80.428078
12703.125000	-80.366669
12750.000000	-80.509071
12796.875000	-80.616005
12843.750000	-80.660522
12890.625000	-80.776222
12937.500000	-80.550774
12984.375000	-80.377831
13031.250000	-80.242378
13078.125000	-80.410194
13125.000000	-80.651917
13171.875000	-80.621552
13218.750000	-80.528236
13265.625000	-80.621201
13312.500000	-80.441757
13359.375000	-80.626907
13406.250000	-80.743980
13453.125000	-80.793449
13500.000000	-80.867981
13546.875000	-80.482109
13593.750000	-80.632576
13640.625000	-80.631516
13687.500000	-80.498199
13734.375000	-80.756073
13781.250000	-80.693161
13828.125000	-80.563171
13875.000000	-80.800217
13921.875000	-80.839699
13968.750000	-80.591118
14015.625000	-80.679619
14062.500000	-80.484276
14109.375000	-80.669907
14156.250000	-80.725258
14203.125000	-80.606133
14250.000000	-80.564720
14296.875000	-80.724594
14343.750000	-80.784172
14390.625000	-80.692322
14437.500000	-80.576736
14484.375000	-80.815140
14531.250000	-80.841248
14578.125000	-80.635498
14625.000000	-80.566071
14671.875000	-80.610596
14718.750000	-80.664169
14765.625000	-80.787735
14812.500000	-80.759506
14859.375000	-80.826431
14906.250000	-80.923950
14953.125000	-80.988251
15000.000000	-80.746941
15046.875000	-80.746246
15093.750000	-80.721184
15140.625000	-80.805466
15187.500000	-80.933571
15234.375000	-80.797272
15281.250000	-80.802887
15328.125000	-80.857933
15375.000000	-80.986786
15421.875000	-80.871414
15468.750000	-80.852013
15515.625000	-80.979858
15562.500000	-80.960663
15609.375000	-80.820549
15656.250000	-80.644722
15703.125000	-80.760483
15750.000000	-80.795525
15796.875000	-80.749931
15843.750000	-80.905190
15890.625000	-81.015755
15937.500000	-80.802765
15984.375000	-80.624886
16031.250000	-80.665932
16078.125000	-80.763123
16125.000000	-80.666634
16171.875000	-80.750740
16218.750000	-80.816780
16265.625000	-81.015739
16312.500000	-81.014771
16359.375000	-80.991753
16406.250000	-80.704613
16453.125000	-80.726631
16500.000000	-80.774956
16546.875000	-80.872192
16593.750000	-80.970276
16640.625000	-80.896385
16687.500000	-80.786583
16734.375000	-80.818268
16781.250000	-80.591484
16828.125000	-80.558182
16875.000000	-80.635391
16921.875000	-80.811134
16968.750000	-80.809311
17015.625000	-80.948761
17062.500000	-81.186584
17109.375000	-80.988113
17156.250000	-80.939857
17203.125000	-80.832932
17250.000000	-80.808014
17296.875000	-80.907410
17343.750000	-80.777184
17390.625000	-80.778564
17437.500000	-80.857948
17484.375000	-80.961632
17531.250000	-80.966713
17578.125000	-80.899635
17625.000000	-80.764854
17671.875000	-80.631630
17718.750000	-80.840340
17765.625000	-80.837341
17812.500000	-80.736664
17859.375000	-80.612648
17906.250000	-80.690079
17953.125000	-80.767815
18000.000000	-80.715759
18046.875000	-80.754646
18093.750000	-80.668266
18140.625000	-80.951103
18187.500000	-80.693634
18234.375000	-80.795944
18281.250000	-80.772186
18328.125000	-80.841843
18375.000000	-80.971710
18421.875000	-80.993843
18468.750000	-80.858307
18515.625000	-80.920563
18562.500000	-81.129555
18609.375000	-81.138245
18656.250000	-80.861244
18703.125000	-80.803864
18750.000000	-80.956635
18796.875000	-80.932030
18843.750000	-81.053299
18890.625000	-81.065735
18937.500000	-80.978249
18984.375000	-81.034607
19031.250000	-80.837471
19078.125000	-81.064590
19125.000000	-81.083786
19171.875000	-81.100288
19218.750000	-81.020676
19265.625000	-80.975388
19312.500000	-81.122940
19359.375000	-81.101486
19406.250000	-80.978134
19453.125000	-81.015800
19500.000000	-81.072517
19546.875000	-80.957169
19593.750000	-80.936462
19640.625000	-80.796089
19687.500000	-80.837463
19734.375000	-80.925179
19781.250000	-80.921753
19828.125000	-80.924614
19875.000000	-81.000031
19921.875000	-81.207443
19968.750000	-81.016388
20015.625000	-80.949089
20062.500000	-81.003975
20109.375000	-81.050194
20156.250000	-81.054451
20203.125000	-81.062286
20250.000000	-81.171585
20296.875000	-81.221367
20343.750000	-81.132210
20390.625000	-81.110786
20437.500000	-81.182404
20484.375000	-80.839973
20531.250000	-80.875885
20578.125000	-80.925507
20625.000000	-81.088379
20671.875000	-80.906982
20718.750000	-80.887230
20765.625000	-80.982132
20812.500000	-81.032860
20859.375000	-81.054070
20906.250000	-80.991333
20953.125000	-80.968544
21000.000000	-80.753998
21046.875000	-80.934891
21093.750000	-80.968033
21140.625000	-80.965446
21187.500000	-81.060364
21234.375000	-81.326622
21281.250000	-81.158073
21328.125000	-81.056328
21375.000000	-81.074562
21421.875000	-80.905495
21468.750000	-80.834770
21515.625000	-80.887276
21562.500000	-80.955666
21609.375000	-80.943977
21656.250000	-80.845108
21703.125000	-80.953522
21750.000000	-81.009377
21796.875000	-81.048599
21843.750000	-81.018135
21890.625000	-81.079468
21937.500000	-81.057220
21984.375000	-80.965042
22031.250000	-80.781921
22078.125000	-80.933083
22125.000000	-80.735779
22171.875000	-80.836151
22218.750000	-80.912704
22265.625000	-80.921364
22312.500000	-80.673935
22359.375000	-80.547112
22406.250000	-80.585846
22453.125000	-80.396637
22500.000000	-79.761566
22546.875000	-79.486671
22593.750000	-79.121033
22640.625000	-78.822159
22687.500000	-78.454231
22734.375000	-78.004822
22781.250000	-77.526894
22828.125000	-76.981926
22875.000000	-76.130493
22921.875000	-75.431068
22968.750000	-74.482941
23015.625000	-73.412170
23062.500000	-72.263519
23109.375000	-71.930992
23156.250000	-71.349083
23203.125000	-68.178253
23250.000000	-68.306068
23296.875000	-72.873604
23343.750000	-73.020470
23390.625000	-74.903511
23437.500000	-77.195633
23484.375000	-77.419975
23531.250000	-78.423607
23578.125000	-79.210487
23625.000000	-79.274109
23671.875000	-79.661896
23718.750000	-80.212440
23765.625000	-80.081482
23812.500000	-80.037643
23859.375000	-80.231155
23906.250000	-80.202728
23953.125000	-80.384369
