Frequency (Hz)	Level (dB)
10453.125000	-90.137764
10500.000000	-90.129662
10546.875000	-89.956215
10593.750000	-90.215790
10640.625000	-90.174789
10687.500000	-90.423477
10734.375000	-90.428894
10781.250000	-90.089989
10828.125000	-90.346649
10875.000000	-90.308716
10921.875000	-90.290199
10968.750000	-90.062187
11015.625000	-89.995644
11062.500000	-90.493423
11109.375000	-90.231186
11156.250000	-90.010048
11203.125000	-90.056000
11250.000000	-90.098724
11296.875000	-90.113853
11343.750000	-90.286697
11390.625000	-90.256218
11437.500000	-90.245178
11484.375000	-90.255203
11531.250000	-90.273468
11578.125000	-90.264107
11625.000000	-90.347435
11671.875000	-90.247879
11718.750000	-90.258217
11765.625000	-90.261002
11812.500000	-90.262360
11859.375000	-90.127090
11906.250000	-90.298439
11953.125000	-90.121277
12000.000000	-89.553642
12046.875000	-90.072815
12093.750000	-90.203773
12140.625000	-90.137154
12187.500000	-90.030823
12234.375000	-90.198647
12281.250000	-90.495331
12328.125000	-90.325424
12375.000000	-90.091949
12421.875000	-90.171600
12468.750000	-90.377548
12515.625000	-90.163872
12562.500000	-90.235184
12609.375000	-90.124367
12656.250000	-90.019142
12703.125000	-89.903099
12750.000000	-90.118904
12796.875000	-90.368919
12843.750000	-90.207527
12890.625000	-90.324951
12937.500000	-90.330040
12984.375000	-89.853874
13031.250000	-90.132393
13078.125000	-90.375984
13125.000000	-90.211884
13171.875000	-90.208138
13218.750000	-90.255905
13265.625000	-90.086746
13312.500000	-90.177269
13359.375000	-90.185013
13406.250000	-90.223175
13453.125000	-90.149818
13500.000000	-90.349678
13546.875000	-90.513275
13593.750000	-90.238640
13640.625000	-90.166145
13687.500000	-90.222801
13734.375000	-90.282501
13781.250000	-90.292381
13828.125000	-90.015266
13875.000000	-90.177696
13921.875000	-90.226799
13968.750000	-90.105980
14015.625000	-89.908287
14062.500000	-90.227531
14109.375000	-90.387932
14156.250000	-90.292709
14203.125000	-90.153587
14250.000000	-90.277611
14296.875000	-90.182777
14343.750000	-90.193359
14390.625000	-90.058052
14437.500000	-90.356750
14484.375000	-90.382729
14531.250000	-90.164330
14578.125000	-90.153404
14625.000000	-90.306877
14671.875000	-90.171875
14718.750000	-89.976639
14765.625000	-90.268028
14812.500000	-90.107285
14859.375000	-90.260330
14906.250000	-90.219208
14953.125000	-90.156212
15000.000000	-89.825745
15046.875000	-90.217506
15093.750000	-90.217560
15140.625000	-90.267433
15187.500000	-90.531853
15234.375000	-90.380531
15281.250000	-90.180290
15328.125000	-89.909431
15375.000000	-90.185425
15421.875000	-90.372368
15468.750000	-90.358231
15515.625000	-90.411140
15562.500000	-90.363121
15609.375000	-90.340515
15656.250000	-90.277573
15703.125000	-90.533691
15750.000000	-90.192047
15796.875000	-90.164017
15843.750000	-90.103470
15890.625000	-90.227272
15937.500000	-89.680283
15984.375000	-86.737213
16031.250000	-87.718361
16078.125000	-90.241051
16125.000000	-90.166077
16171.875000	-90.124237
16218.750000	-90.272736
16265.625000	-90.244949
16312.500000	-90.002945
16359.375000	-90.381203
16406.250000	-90.483940
16453.125000	-90.426933
16500.000000	-90.297821
16546.875000	-90.180595
16593.750000	-89.937347
16640.625000	-90.167267
16687.500000	-90.046700
16734.375000	-90.105591
16781.250000	-90.386124
16828.125000	-90.378357
16875.000000	-90.344841
16921.875000	-90.209793
16968.750000	-89.950401
17015.625000	-89.798347
17062.500000	-90.313072
17109.375000	-90.212608
17156.250000	-90.195251
17203.125000	-90.376762
17250.000000	-90.318352
17296.875000	-90.175179
17343.750000	-90.081726
17390.625000	-90.187164
17437.500000	-90.054352
17484.375000	-90.227814
17531.250000	-90.463692
17578.125000	-90.190254
17625.000000	-90.242386
17671.875000	-90.291504
17718.750000	-90.242111
17765.625000	-90.425217
17812.500000	-90.284218
17859.375000	-90.328537
17906.250000	-90.274864
17953.125000	-90.415421
18000.000000	-90.274811
18046.875000	-90.220551
18093.750000	-90.488121
18140.625000	-90.366776
18187.500000	-90.315926
18234.375000	-90.298035
18281.250000	-90.115181
18328.125000	-90.218651
18375.000000	-90.016624
18421.875000	-90.079536
18468.750000	-90.083160
18515.625000	-90.390549
18562.500000	-90.477524
18609.375000	-90.263145
18656.250000	-90.141441
18703.125000	-90.303635
18750.000000	-90.368462
18796.875000	-90.129158
18843.750000	-90.026314
18890.625000	-90.208153
18937.500000	-90.220970
18984.375000	-89.915787
19031.250000	-90.021057
19078.125000	-90.231735
19125.000000	-90.236092
19171.875000	-90.307983
19218.750000	-90.354118
19265.625000	-90.375046
19312.500000	-90.074577
19359.375000	-90.048225
19406.250000	-90.395432
19453.125000	-90.204361
19500.000000	-90.157455
19546.875000	-90.000603
19593.750000	-90.042755
19640.625000	-90.113052
19687.500000	-90.394585
19734.375000	-90.441170
19781.250000	-90.103638
19828.125000	-90.095116
19875.000000	-90.111908
19921.875000	-90.122200
19968.750000	-90.246353
20015.625000	-90.559372
20062.500000	-90.539383
20109.375000	-90.209137
20156.250000	-90.172646
20203.125000	-90.162148
20250.000000	-90.357361
20296.875000	-90.350464
20343.750000	-90.075607
20390.625000	-90.213356
20437.500000	-90.576233
20484.375000	-90.392288
20531.250000	-90.262054
20578.125000	-90.262589
20625.000000	-90.195946
20671.875000	-90.137321
20718.750000	-89.960800
20765.625000	-90.201256
20812.500000	-90.418922
20859.375000	-90.193390
20906.250000	-89.962677
20953.125000	-90.136208
21000.000000	-90.216232
21046.875000	-90.364716
21093.750000	-90.373825
21140.625000	-90.351479
21187.500000	-90.301720
21234.375000	-90.245384
21281.250000	-90.232086
21328.125000	-90.144905
21375.000000	-90.273010
21421.875000	-90.333847
21468.750000	-90.464417
21515.625000	-90.183769
21562.500000	-89.897881
21609.375000	-90.229225
21656.250000	-90.300278
21703.125000	-90.119881
21750.000000	-90.211006
21796.875000	-90.385658
21843.750000	-90.357002
21890.625000	-90.517403
21937.500000	-90.374611
21984.375000	-90.174286
22031.250000	-90.134735
22078.125000	-89.911232
22125.000000	-89.732903
22171.875000	-89.863632
22218.750000	-90.289719
22265.625000	-90.274544
22312.500000	-90.316628
22359.375000	-90.258865
22406.250000	-90.319305
22453.125000	-90.459549
22500.000000	-90.294907
22546.875000	-89.972008
22593.750000	-90.104530
22640.625000	-90.308769
22687.500000	-90.187309
22734.375000	-90.099251
22781.250000	-90.360428
22828.125000	-90.611122
22875.000000	-90.441826
22921.875000	-90.464294
22968.750000	-90.150719
23015.625000	-90.044106
23062.500000	-89.742226
23109.375000	-89.634155
23156.250000	-90.118851
23203.125000	-90.018784
23250.000000	-90.102158
23296.875000	-90.223228
23343.750000	-89.989113
23390.625000	-89.958733
23437.500000	-90.100967
23484.375000	-90.360504
23531.250000	-90.208244
23578.125000	-90.112396
23625.000000	-90.237740
23671.875000	-90.152954
23718.750000	-90.209442
23765.625000	-90.215630
23812.500000	-90.335052
23859.375000	-90.156479
23906.250000	-90.044121
23953.125000	-89.980667
