Frequency (Hz)	Level (dB)
5250.000000	-89.450348
5296.875000	-89.574265
5343.750000	-89.650955
5390.625000	-89.614723
5437.500000	-89.609161
5484.375000	-89.318581
5531.250000	-89.303230
5578.125000	-89.646759
5625.000000	-89.755928
5671.875000	-89.754967
5718.750000	-89.735481
5765.625000	-89.587914
5812.500000	-89.684265
5859.375000	-90.013016
5906.250000	-89.796745
5953.125000	-89.624405
6000.000000	-89.708931
6046.875000	-89.828087
6093.750000	-89.683327
6140.625000	-89.790794
6187.500000	-89.836411
6234.375000	-89.912041
6281.250000	-89.700150
6328.125000	-89.844734
6375.000000	-89.782219
6421.875000	-89.468719
6468.750000	-89.500908
6515.625000	-89.711060
6562.500000	-89.819679
6609.375000	-89.842720
6656.250000	-89.826973
6703.125000	-89.729622
6750.000000	-89.763405
6796.875000	-89.844284
6843.750000	-89.759514
6890.625000	-89.668236
6937.500000	-89.718971
6984.375000	-90.086304
7031.250000	-90.137756
7078.125000	-90.119484
7125.000000	-89.826210
7171.875000	-89.839546
7218.750000	-89.816376
7265.625000	-89.789185
7312.500000	-89.739044
7359.375000	-89.770538
7406.250000	-89.922432
7453.125000	-89.898972
7500.000000	-89.879944
7546.875000	-89.745705
7593.750000	-89.933296
7640.625000	-90.049095
7687.500000	-89.855278
7734.375000	-89.687012
7781.250000	-89.879364
7828.125000	-89.938362
7875.000000	-89.936409
7921.875000	-89.799126
7968.750000	-89.824783
8015.625000	-89.802902
8062.500000	-89.830086
8109.375000	-89.673805
8156.250000	-89.629112
8203.125000	-89.908943
8250.000000	-89.993073
8296.875000	-89.764008
8343.750000	-89.709335
8390.625000	-89.710693
8437.500000	-89.915947
8484.375000	-90.065712
8531.250000	-90.011757
8578.125000	-89.981567
8625.000000	-89.770439
8671.875000	-89.952469
8718.750000	-90.141090
8765.625000	-90.135353
8812.500000	-89.903664
8859.375000	-89.860008
8906.250000	-89.893341
8953.125000	-89.938286
9000.000000	-89.791359
9046.875000	-89.505325
9093.750000	-89.519989
9140.625000	-89.587708
9187.500000	-89.475586
9234.375000	-89.804070
9281.250000	-90.016441
9328.125000	-89.806328
9375.000000	-89.984436
9421.875000	-89.975922
9468.750000	-90.100502
9515.625000	-89.955795
9562.500000	-89.937248
9609.375000	-90.096954
9656.250000	-90.136223
9703.125000	-89.957138
9750.000000	-89.739296
9796.875000	-89.937309
9843.750000	-90.038185
9890.625000	-89.948364
9937.500000	-89.941208
9984.375000	-89.849480
10031.250000	-89.879333
10078.125000	-89.869598
10125.000000	-89.730972
10171.875000	-89.966812
10218.750000	-89.923149
10265.625000	-89.761642
10312.500000	-89.707108
10359.375000	-89.743713
10406.250000	-89.826706
10453.125000	-89.769592
10500.000000	-89.914276
10546.875000	-89.822586
10593.750000	-89.884430
10640.625000	-89.800827
10687.500000	-89.870766
10734.375000	-90.053391
10781.250000	-89.953278
10828.125000	-89.775650
10875.000000	-89.754410
10921.875000	-89.758415
10968.750000	-89.687569
11015.625000	-89.716187
11062.500000	-89.775703
11109.375000	-89.918259
11156.250000	-89.886894
11203.125000	-89.888687
11250.000000	-89.826469
11296.875000	-89.964378
11343.750000	-89.876106
11390.625000	-89.963821
11437.500000	-89.995819
11484.375000	-89.855606
11531.250000	-89.827454
11578.125000	-89.847794
11625.000000	-89.760651
11671.875000	-89.720062
11718.750000	-89.811836
11765.625000	-89.970047
11812.500000	-89.864441
11859.375000	-89.946785
11906.250000	-89.885483
11953.125000	-89.833916
12000.000000	-89.992485
12046.875000	-89.915642
12093.750000	-89.729469
12140.625000	-89.924225
12187.500000	-89.899834
12234.375000	-89.875618
12281.250000	-89.818130
12328.125000	-89.803673
12375.000000	-89.733192
12421.875000	-89.708435
12468.750000	-89.877243
12515.625000	-90.018044
12562.500000	-89.828453
12609.375000	-89.617599
12656.250000	-89.828888
12703.125000	-89.798584
12750.000000	-89.861916
12796.875000	-89.828178
12843.750000	-90.021698
12890.625000	-89.915695
12937.500000	-89.860672
12984.375000	-90.024750
13031.250000	-89.752243
13078.125000	-89.706825
13125.000000	-89.849701
13171.875000	-89.830109
13218.750000	-89.802101
13265.625000	-89.981018
13312.500000	-90.172173
13359.375000	-90.144028
13406.250000	-89.781517
13453.125000	-89.915123
13500.000000	-89.994583
13546.875000	-89.867424
13593.750000	-89.808746
13640.625000	-89.865646
13687.500000	-89.732300
13734.375000	-89.639679
13781.250000	-89.820999
13828.125000	-89.901123
13875.000000	-89.725029
13921.875000	-89.606133
13968.750000	-89.766045
14015.625000	-89.770836
14062.500000	-89.805717
14109.375000	-89.808350
14156.250000	-89.944153
14203.125000	-89.881302
14250.000000	-89.763283
14296.875000	-89.888954
14343.750000	-89.794746
14390.625000	-89.812881
14437.500000	-89.868217
14484.375000	-89.883728
14531.250000	-89.928238
14578.125000	-89.943062
14625.000000	-90.012833
14671.875000	-89.892220
14718.750000	-89.872040
14765.625000	-89.854332
14812.500000	-89.810677
14859.375000	-89.951538
14906.250000	-89.939377
14953.125000	-89.934692
15000.000000	-89.928062
15046.875000	-89.933975
15093.750000	-90.070099
15140.625000	-89.908173
15187.500000	-90.022537
15234.375000	-90.043770
15281.250000	-89.667824
15328.125000	-89.746918
15375.000000	-89.871254
15421.875000	-90.106117
15468.750000	-90.120705
15515.625000	-89.973846
15562.500000	-89.962334
15609.375000	-89.924530
15656.250000	-89.861382
15703.125000	-90.148613
15750.000000	-90.000587
15796.875000	-89.844627
15843.750000	-89.791756
15890.625000	-89.730751
15937.500000	-89.914116
15984.375000	-89.949745
16031.250000	-89.961945
16078.125000	-90.022316
16125.000000	-90.034065
16171.875000	-89.922455
16218.750000	-89.967758
16265.625000	-90.057213
16312.500000	-90.099068
16359.375000	-89.928200
16406.250000	-89.925308
16453.125000	-89.839203
16500.000000	-89.522217
16546.875000	-89.601395
16593.750000	-89.978218
16640.625000	-90.031212
16687.500000	-89.815994
16734.375000	-89.885780
16781.250000	-89.790268
16828.125000	-89.954903
16875.000000	-89.828445
16921.875000	-89.845863
16968.750000	-89.967659
17015.625000	-89.958466
17062.500000	-89.937195
17109.375000	-90.132858
17156.250000	-90.063393
17203.125000	-89.959099
17250.000000	-90.081749
17296.875000	-89.989182
17343.750000	-89.956291
17390.625000	-89.921890
17437.500000	-89.856056
17484.375000	-89.787018
17531.250000	-89.867287
17578.125000	-89.816406
17625.000000	-89.776894
17671.875000	-89.900742
17718.750000	-90.111923
17765.625000	-90.084747
17812.500000	-89.899605
17859.375000	-89.806671
17906.250000	-89.818329
17953.125000	-89.924110
18000.000000	-89.821915
18046.875000	-89.749939
18093.750000	-89.959343
18140.625000	-89.829712
18187.500000	-89.798218
18234.375000	-89.816765
18281.250000	-89.821884
18328.125000	-89.840294
18375.000000	-89.852852
18421.875000	-89.836426
18468.750000	-89.796280
18515.625000	-89.990288
18562.500000	-90.004562
18609.375000	-89.814133
18656.250000	-89.792427
18703.125000	-89.703499
18750.000000	-89.752716
18796.875000	-89.891945
18843.750000	-89.964394
18890.625000	-89.834053
18937.500000	-89.817688
18984.375000	-89.971367
19031.250000	-90.089684
19078.125000	-89.828506
19125.000000	-89.768089
19171.875000	-89.827858
19218.750000	-89.862785
19265.625000	-89.901634
19312.500000	-89.912338
19359.375000	-89.705528
19406.250000	-89.892990
19453.125000	-89.935707
19500.000000	-89.764153
19546.875000	-89.589172
19593.750000	-89.751518
19640.625000	-90.026665
19687.500000	-90.005302
19734.375000	-89.951172
19781.250000	-90.042549
19828.125000	-89.981995
19875.000000	-89.711739
19921.875000	-89.620911
19968.750000	-89.669617
20015.625000	-89.823509
20062.500000	-89.667107
20109.375000	-89.732727
20156.250000	-89.765816
20203.125000	-90.041893
20250.000000	-89.891647
20296.875000	-89.740570
20343.750000	-89.975227
20390.625000	-89.977554
20437.500000	-90.210358
20484.375000	-89.999008
20531.250000	-89.739738
20578.125000	-89.764389
20625.000000	-89.803421
20671.875000	-89.866631
20718.750000	-89.784508
20765.625000	-89.913139
20812.500000	-89.952568
20859.375000	-89.934067
20906.250000	-89.778564
20953.125000	-89.689575
21000.000000	-89.685432
21046.875000	-89.814468
21093.750000	-90.020432
21140.625000	-89.660385
21187.500000	-89.581604
21234.375000	-89.877739
21281.250000	-90.012825
21328.125000	-89.831619
21375.000000	-89.997940
21421.875000	-89.747475
21468.750000	-89.675591
21515.625000	-89.787971
21562.500000	-89.850746
21609.375000	-89.743423
21656.250000	-89.764328
21703.125000	-89.846306
21750.000000	-89.788170
21796.875000	-89.838089
21843.750000	-89.720284
21890.625000	-89.901505
21937.500000	-90.038536
21984.375000	-89.711990
22031.250000	-89.884979
22078.125000	-90.152542
22125.000000	-89.936020
22171.875000	-89.638329
22218.750000	-89.442772
22265.625000	-89.542953
22312.500000	-89.605835
22359.375000	-89.381569
22406.250000	-89.320740
22453.125000	-88.901215
22500.000000	-88.569855
22546.875000	-88.463318
22593.750000	-87.823135
22640.625000	-87.102547
22687.500000	-86.445892
22734.375000	-85.620857
22781.250000	-84.945229
22828.125000	-84.127968
22875.000000	-83.626991
22921.875000	-83.119064
22968.750000	-82.484962
23015.625000	-81.611206
23062.500000	-80.137352
23109.375000	-78.927101
23156.250000	-77.374809
23203.125000	-76.777809
23250.000000	-79.633560
23296.875000	-81.576408
23343.750000	-82.545212
23390.625000	-84.423050
23437.500000	-84.771835
23484.375000	-85.624771
23531.250000	-85.958115
23578.125000	-87.111977
23625.000000	-87.546486
23671.875000	-87.657326
23718.750000	-88.316986
23765.625000	-88.108276
23812.500000	-88.558304
23859.375000	-88.919548
23906.250000	-88.717857
23953.125000	-88.572777
