Frequency (Hz)	Level (dB)
9515.625000	-69.679565
9562.500000	-69.591057
9609.375000	-69.648994
9656.250000	-69.760910
9703.125000	-69.631439
9750.000000	-69.610611
9796.875000	-69.316948
9843.750000	-69.524307
9890.625000	-69.635681
9937.500000	-69.690399
9984.375000	-70.032410
10031.250000	-69.997833
10078.125000	-69.823479
10125.000000	-70.144791
10171.875000	-70.100555
10218.750000	-70.465973
10265.625000	-70.508003
10312.500000	-70.069107
10359.375000	-70.286736
10406.250000	-70.055664
10453.125000	-70.022392
10500.000000	-69.863495
10546.875000	-69.580620
10593.750000	-70.356094
10640.625000	-69.986534
10687.500000	-69.956886
10734.375000	-70.131027
10781.250000	-69.685104
10828.125000	-70.444489
10875.000000	-70.279770
10921.875000	-70.389458
10968.750000	-70.409019
11015.625000	-70.044098
11062.500000	-70.758713
11109.375000	-70.112488
11156.250000	-70.549110
11203.125000	-70.448448
11250.000000	-70.442429
11296.875000	-70.292130
11343.750000	-69.770325
11390.625000	-70.464348
11437.500000	-70.331711
11484.375000	-70.896919
11531.250000	-70.325745
11578.125000	-70.793617
11625.000000	-70.610558
11671.875000	-70.723991
11718.750000	-70.629829
11765.625000	-70.550591
11812.500000	-70.713104
11859.375000	-70.253792
11906.250000	-70.738495
11953.125000	-69.943298
12000.000000	-70.467163
12046.875000	-70.003708
12093.750000	-70.752533
12140.625000	-70.522682
12187.500000	-70.967873
12234.375000	-70.477180
12281.250000	-70.715050
12328.125000	-70.553825
12375.000000	-70.636772
12421.875000	-70.494339
12468.750000	-70.741356
12515.625000	-70.637398
12562.500000	-70.717041
12609.375000	-71.033775
12656.250000	-71.123230
12703.125000	-70.677567
12750.000000	-70.961044
12796.875000	-70.896683
12843.750000	-70.625481
12890.625000	-70.645271
12937.500000	-70.902359
12984.375000	-70.666801
13031.250000	-70.785225
13078.125000	-70.620026
13125.000000	-71.086823
13171.875000	-70.711761
13218.750000	-71.344543
13265.625000	-70.722504
13312.500000	-71.403801
13359.375000	-70.652641
13406.250000	-71.636971
13453.125000	-70.918266
13500.000000	-71.653847
13546.875000	-70.545952
13593.750000	-71.411285
13640.625000	-70.814949
13687.500000	-71.447449
13734.375000	-70.817398
13781.250000	-71.191689
13828.125000	-71.206093
13875.000000	-71.216400
13921.875000	-71.451447
13968.750000	-70.869461
14015.625000	-71.823212
14062.500000	-70.877083
14109.375000	-71.615829
14156.250000	-71.028137
14203.125000	-71.826973
14250.000000	-71.155434
14296.875000	-71.490326
14343.750000	-71.396729
14390.625000	-71.112984
14437.500000	-71.665092
14484.375000	-70.855324
14531.250000	-71.722191
14578.125000	-70.837891
14625.000000	-71.494728
14671.875000	-71.112656
14718.750000	-71.439445
14765.625000	-71.631744
14812.500000	-70.837921
14859.375000	-71.716118
14906.250000	-70.853752
14953.125000	-71.707504
15000.000000	-71.326729
15046.875000	-71.342842
15093.750000	-71.722588
15140.625000	-71.141937
15187.500000	-72.115540
15234.375000	-70.935791
15281.250000	-71.747246
15328.125000	-71.520096
15375.000000	-71.189850
15421.875000	-72.297768
15468.750000	-71.493469
15515.625000	-72.238792
15562.500000	-71.679367
15609.375000	-71.739441
15656.250000	-72.253746
15703.125000	-71.221092
15750.000000	-71.996361
15796.875000	-71.158279
15843.750000	-71.395187
15890.625000	-71.950851
15937.500000	-71.370155
15984.375000	-72.116165
16031.250000	-71.336273
16078.125000	-71.677216
16125.000000	-72.096024
16171.875000	-71.043221
16218.750000	-71.955078
16265.625000	-71.798660
16312.500000	-71.600677
16359.375000	-72.216629
16406.250000	-71.521667
16453.125000	-72.302170
16500.000000	-72.203148
16546.875000	-71.643341
16593.750000	-72.449699
16640.625000	-71.698128
16687.500000	-72.045959
16734.375000	-72.361000
16781.250000	-71.495705
16828.125000	-72.558372
16875.000000	-71.781067
16921.875000	-71.515434
16968.750000	-72.427551
17015.625000	-71.646423
17062.500000	-72.236053
17109.375000	-72.300644
17156.250000	-71.615067
17203.125000	-72.475281
17250.000000	-71.996300
17296.875000	-71.705612
17343.750000	-72.580475
17390.625000	-71.763039
17437.500000	-71.883430
17484.375000	-72.600739
17531.250000	-71.796471
17578.125000	-72.338974
17625.000000	-72.317909
17671.875000	-71.626587
17718.750000	-72.613655
17765.625000	-72.217880
17812.500000	-71.899811
17859.375000	-72.819519
17906.250000	-72.341553
17953.125000	-72.140221
18000.000000	-72.779747
18046.875000	-71.842995
18093.750000	-72.183884
18140.625000	-72.919563
18187.500000	-71.707451
18234.375000	-72.308594
18281.250000	-72.536964
18328.125000	-71.645584
18375.000000	-72.451492
18421.875000	-72.492714
18468.750000	-71.911377
18515.625000	-72.696785
18562.500000	-72.530602
18609.375000	-72.057213
18656.250000	-72.855461
18703.125000	-72.436821
18750.000000	-71.957649
18796.875000	-72.759888
18843.750000	-72.540222
18890.625000	-72.051216
18937.500000	-72.920937
18984.375000	-72.516357
19031.250000	-72.217522
19078.125000	-72.994278
19125.000000	-72.410477
19171.875000	-72.105110
19218.750000	-72.945076
19265.625000	-72.488274
19312.500000	-72.012703
19359.375000	-73.019196
19406.250000	-72.259750
19453.125000	-71.983109
19500.000000	-73.448166
19546.875000	-73.063255
19593.750000	-72.262299
19640.625000	-73.063919
19687.500000	-73.049370
19734.375000	-72.159729
19781.250000	-72.827919
19828.125000	-72.927284
19875.000000	-72.046371
19921.875000	-72.792496
19968.750000	-73.863777
20015.625000	-74.076202
20062.500000	-74.496033
20109.375000	-74.677055
20156.250000	-74.239700
20203.125000	-74.184540
20250.000000	-74.559372
20296.875000	-74.673088
20343.750000	-74.627281
20390.625000	-74.751183
20437.500000	-74.634468
20484.375000	-74.346321
20531.250000	-74.386246
20578.125000	-74.347183
20625.000000	-74.244583
20671.875000	-74.450523
20718.750000	-74.709541
20765.625000	-74.546921
20812.500000	-74.471817
20859.375000	-74.810623
20906.250000	-74.462036
20953.125000	-74.137192
21000.000000	-74.601997
21046.875000	-74.557846
21093.750000	-74.151855
21140.625000	-74.747597
21187.500000	-75.078156
21234.375000	-74.572029
21281.250000	-74.529251
21328.125000	-74.965462
21375.000000	-74.927780
21421.875000	-74.674614
21468.750000	-75.000381
21515.625000	-74.813927
21562.500000	-74.383141
21609.375000	-74.783920
21656.250000	-75.169418
21703.125000	-74.598305
21750.000000	-74.589645
21796.875000	-75.022018
21843.750000	-74.636688
21890.625000	-74.431778
21937.500000	-74.706032
21984.375000	-75.052711
22031.250000	-74.700378
22078.125000	-74.855446
22125.000000	-75.025574
22171.875000	-74.582207
22218.750000	-74.549469
22265.625000	-74.863190
22312.500000	-74.971207
22359.375000	-74.688385
22406.250000	-74.718948
22453.125000	-75.100822
22500.000000	-74.798180
22546.875000	-74.586288
22593.750000	-74.885239
22640.625000	-74.961212
22687.500000	-74.865028
22734.375000	-74.860962
22781.250000	-75.190544
22828.125000	-74.951363
22875.000000	-74.500816
22921.875000	-74.698013
22968.750000	-74.745857
23015.625000	-74.323830
23062.500000	-74.036751
23109.375000	-73.911133
23156.250000	-73.837624
23203.125000	-71.596817
23250.000000	-71.605064
23296.875000	-73.069946
23343.750000	-72.758606
23390.625000	-73.681740
23437.500000	-73.922104
23484.375000	-74.685661
23531.250000	-74.635880
23578.125000	-74.399368
23625.000000	-75.193169
23671.875000	-74.672806
23718.750000	-74.714981
23765.625000	-75.075722
23812.500000	-75.180885
23859.375000	-75.054405
23906.250000	-74.622437
23953.125000	-74.617874
