Frequency (Hz)	Level (dB)
14625.000000	-89.534660
14671.875000	-89.628876
14718.750000	-89.731377
14765.625000	-89.916885
14812.500000	-89.707649
14859.375000	-89.694855
14906.250000	-89.707909
14953.125000	-89.686874
15000.000000	-89.767113
15046.875000	-89.751457
15093.750000	-89.659782
15140.625000	-89.634094
15187.500000	-89.624519
15234.375000	-89.542038
15281.250000	-89.601295
15328.125000	-89.802597
15375.000000	-89.766441
15421.875000	-89.828529
15468.750000	-89.801094
15515.625000	-89.773933
15562.500000	-89.785362
15609.375000	-89.999519
15656.250000	-89.793823
15703.125000	-89.675224
15750.000000	-89.781319
15796.875000	-90.102875
15843.750000	-90.156731
15890.625000	-89.848267
15937.500000	-89.849510
15984.375000	-90.102859
16031.250000	-90.014053
16078.125000	-89.846336
16125.000000	-89.718819
16171.875000	-89.582588
16218.750000	-89.757553
16265.625000	-89.784828
16312.500000	-89.773888
16359.375000	-89.689087
16406.250000	-89.547287
16453.125000	-89.471840
16500.000000	-89.465576
16546.875000	-89.752625
16593.750000	-89.746552
16640.625000	-89.826225
16687.500000	-90.057892
16734.375000	-89.695984
16781.250000	-89.685493
16828.125000	-89.590584
16875.000000	-89.528305
16921.875000	-89.929321
16968.750000	-89.847794
17015.625000	-89.677887
17062.500000	-89.800346
17109.375000	-89.629410
17156.250000	-89.660896
17203.125000	-89.667694
17250.000000	-89.801956
17296.875000	-89.755600
17343.750000	-89.629539
17390.625000	-89.710495
17437.500000	-89.541962
17484.375000	-89.483131
17531.250000	-89.663383
17578.125000	-89.809601
17625.000000	-89.699326
17671.875000	-89.792259
17718.750000	-89.795265
17765.625000	-89.727318
17812.500000	-89.689255
17859.375000	-89.750793
17906.250000	-89.707047
17953.125000	-89.576508
18000.000000	-89.741127
18046.875000	-89.721649
18093.750000	-89.627266
18140.625000	-89.612778
18187.500000	-89.653992
18234.375000	-89.763214
18281.250000	-89.735847
18328.125000	-89.811676
18375.000000	-89.737442
18421.875000	-89.854225
18468.750000	-89.839355
18515.625000	-89.749115
18562.500000	-89.782417
18609.375000	-89.860664
18656.250000	-89.729225
18703.125000	-89.819351
18750.000000	-89.816948
18796.875000	-89.689445
18843.750000	-89.836746
18890.625000	-90.070702
18937.500000	-89.896027
18984.375000	-89.812943
19031.250000	-89.904984
19078.125000	-89.745575
19125.000000	-89.798027
19171.875000	-89.580223
19218.750000	-89.743767
19265.625000	-89.659798
19312.500000	-89.909515
19359.375000	-89.728485
19406.250000	-89.817017
19453.125000	-89.675896
19500.000000	-89.606384
19546.875000	-89.635574
19593.750000	-89.640419
19640.625000	-89.679420
19687.500000	-89.748947
19734.375000	-89.656281
19781.250000	-89.628525
19828.125000	-89.851753
19875.000000	-89.781799
19921.875000	-89.479332
19968.750000	-89.600327
20015.625000	-89.929314
20062.500000	-89.857811
20109.375000	-89.744362
20156.250000	-89.797485
20203.125000	-89.759689
20250.000000	-89.851639
20296.875000	-89.733658
20343.750000	-89.747955
20390.625000	-89.688843
20437.500000	-89.760651
20484.375000	-89.833755
20531.250000	-89.866035
20578.125000	-89.606682
20625.000000	-89.634415
20671.875000	-89.750305
20718.750000	-89.875648
20765.625000	-89.605064
20812.500000	-89.775803
20859.375000	-90.040535
20906.250000	-89.706993
20953.125000	-89.617867
21000.000000	-89.748009
21046.875000	-89.680145
21093.750000	-89.721130
21140.625000	-89.769936
21187.500000	-89.890327
21234.375000	-89.862923
21281.250000	-89.894096
21328.125000	-89.698074
21375.000000	-89.805550
21421.875000	-89.985985
21468.750000	-89.859627
21515.625000	-89.857117
21562.500000	-89.888664
21609.375000	-89.689125
21656.250000	-89.736259
21703.125000	-89.550209
21750.000000	-89.647697
21796.875000	-89.794762
21843.750000	-89.676765
21890.625000	-89.662018
21937.500000	-89.715225
21984.375000	-89.866280
22031.250000	-89.933090
22078.125000	-89.726791
22125.000000	-89.711830
22171.875000	-89.846199
22218.750000	-89.855507
22265.625000	-89.868248
22312.500000	-89.982399
22359.375000	-89.941956
22406.250000	-89.765205
22453.125000	-89.566002
22500.000000	-89.783203
22546.875000	-89.817551
22593.750000	-89.837692
22640.625000	-89.732239
22687.500000	-89.963486
22734.375000	-89.800095
22781.250000	-89.742195
22828.125000	-89.870262
22875.000000	-89.975197
22921.875000	-89.907417
22968.750000	-89.858887
23015.625000	-89.726494
23062.500000	-89.732216
23109.375000	-89.750931
23156.250000	-89.623039
23203.125000	-89.178246
23250.000000	-89.528374
23296.875000	-89.514320
23343.750000	-89.740685
23390.625000	-89.664452
23437.500000	-89.571663
23484.375000	-89.755943
23531.250000	-89.797043
23578.125000	-90.001968
23625.000000	-89.976013
23671.875000	-89.906090
23718.750000	-89.818092
23765.625000	-89.937553
23812.500000	-89.936066
23859.375000	-89.627029
23906.250000	-89.691734
23953.125000	-89.784485
