Frequency (Hz)	Level (dB)
11578.125000	-80.839760
11625.000000	-81.001228
11671.875000	-80.549637
11718.750000	-79.793205
11765.625000	-80.227333
11812.500000	-80.685150
11859.375000	-78.752380
11906.250000	-78.953140
11953.125000	-80.239227
12000.000000	-80.553383
12046.875000	-80.218399
12093.750000	-79.330086
12140.625000	-80.606880
12187.500000	-81.114449
12234.375000	-80.971329
12281.250000	-80.960762
12328.125000	-81.180656
12375.000000	-81.150452
12421.875000	-81.278122
12468.750000	-81.122131
12515.625000	-81.010277
12562.500000	-80.625015
12609.375000	-80.546501
12656.250000	-80.816154
12703.125000	-80.654404
12750.000000	-80.797539
12796.875000	-81.067192
12843.750000	-81.030029
12890.625000	-81.498116
12937.500000	-81.513168
12984.375000	-81.271782
13031.250000	-81.101830
13078.125000	-81.240837
13125.000000	-81.343300
13171.875000	-81.280525
13218.750000	-81.132256
13265.625000	-81.327751
13312.500000	-80.821083
13359.375000	-81.008888
13406.250000	-81.250336
13453.125000	-81.058189
13500.000000	-81.311409
13546.875000	-81.274849
13593.750000	-80.954277
13640.625000	-81.039650
13687.500000	-81.292137
13734.375000	-81.118881
13781.250000	-81.276581
13828.125000	-81.361267
13875.000000	-81.469955
13921.875000	-81.610443
13968.750000	-81.458977
14015.625000	-81.316040
14062.500000	-81.003365
14109.375000	-81.290756
14156.250000	-81.263321
14203.125000	-81.169281
14250.000000	-81.140175
14296.875000	-81.335777
14343.750000	-81.535797
14390.625000	-81.482307
14437.500000	-81.286713
14484.375000	-81.236893
14531.250000	-81.351601
14578.125000	-81.438507
14625.000000	-81.274681
14671.875000	-81.396164
14718.750000	-81.478333
14765.625000	-81.263710
14812.500000	-81.096771
14859.375000	-81.182716
14906.250000	-81.247734
14953.125000	-81.478035
15000.000000	-81.870537
15046.875000	-81.623146
15093.750000	-81.272964
15140.625000	-81.212845
15187.500000	-81.028526
15234.375000	-81.203484
15281.250000	-81.237564
15328.125000	-81.184631
15375.000000	-81.261726
15421.875000	-81.266159
15468.750000	-81.459846
15515.625000	-81.438995
15562.500000	-81.201553
15609.375000	-81.132576
15656.250000	-81.253738
15703.125000	-81.688507
15750.000000	-81.551750
15796.875000	-81.156441
15843.750000	-81.122772
15890.625000	-81.408485
15937.500000	-81.721893
15984.375000	-81.689339
16031.250000	-81.459099
16078.125000	-81.671364
16125.000000	-81.753784
16171.875000	-81.407623
16218.750000	-81.391266
16265.625000	-81.398636
16312.500000	-81.645096
16359.375000	-81.772224
16406.250000	-81.516296
16453.125000	-81.564018
16500.000000	-81.494225
16546.875000	-81.337311
16593.750000	-81.388184
16640.625000	-81.781395
16687.500000	-81.626274
16734.375000	-81.350197
16781.250000	-81.417496
16828.125000	-81.420410
16875.000000	-81.318291
16921.875000	-81.427727
16968.750000	-81.453239
17015.625000	-81.488785
17062.500000	-81.472977
17109.375000	-81.438232
17156.250000	-81.537346
17203.125000	-81.469429
17250.000000	-81.793884
17296.875000	-81.829811
17343.750000	-81.716164
17390.625000	-81.551788
17437.500000	-81.550941
17484.375000	-81.643005
17531.250000	-81.524406
17578.125000	-81.598457
17625.000000	-81.525558
17671.875000	-81.186134
17718.750000	-81.277519
17765.625000	-81.212059
17812.500000	-81.370956
17859.375000	-81.452682
17906.250000	-81.553169
17953.125000	-81.582031
18000.000000	-81.614037
18046.875000	-81.507378
18093.750000	-81.346962
18140.625000	-81.577339
18187.500000	-81.446495
18234.375000	-81.347443
18281.250000	-81.419106
18328.125000	-81.378700
18375.000000	-81.528229
18421.875000	-81.354240
18468.750000	-81.483307
18515.625000	-81.428902
18562.500000	-81.560974
18609.375000	-81.582291
18656.250000	-81.645088
18703.125000	-81.578934
18750.000000	-81.638512
18796.875000	-81.463593
18843.750000	-81.249039
18890.625000	-81.413719
18937.500000	-81.501152
18984.375000	-81.828758
19031.250000	-81.759964
19078.125000	-81.598213
19125.000000	-81.831406
19171.875000	-81.583176
19218.750000	-81.555458
19265.625000	-81.805969
19312.500000	-81.701736
19359.375000	-81.696526
19406.250000	-81.785271
19453.125000	-81.714935
19500.000000	-81.632629
19546.875000	-81.785500
19593.750000	-81.506302
19640.625000	-81.705536
19687.500000	-81.804535
19734.375000	-81.565292
19781.250000	-81.517159
19828.125000	-81.536095
19875.000000	-81.767570
19921.875000	-81.884422
19968.750000	-81.719696
20015.625000	-81.749008
20062.500000	-81.582138
20109.375000	-81.471794
20156.250000	-81.709442
20203.125000	-81.653893
20250.000000	-81.818298
20296.875000	-81.902740
20343.750000	-81.870842
20390.625000	-81.527618
20437.500000	-81.465233
20484.375000	-81.356384
20531.250000	-81.674004
20578.125000	-81.641800
20625.000000	-81.544006
20671.875000	-81.523552
20718.750000	-81.674324
20765.625000	-81.488419
20812.500000	-81.351768
20859.375000	-81.689232
20906.250000	-81.626984
20953.125000	-81.435623
21000.000000	-81.475456
21046.875000	-81.509697
21093.750000	-81.713982
21140.625000	-81.718018
21187.500000	-81.660004
21234.375000	-81.641838
21281.250000	-81.743706
21328.125000	-81.849815
21375.000000	-81.884613
21421.875000	-81.824516
21468.750000	-81.458992
21515.625000	-81.426689
21562.500000	-81.411354
21609.375000	-81.462532
21656.250000	-81.669067
21703.125000	-81.447495
21750.000000	-81.489204
21796.875000	-81.413689
21843.750000	-81.825905
21890.625000	-81.786697
21937.500000	-81.437592
21984.375000	-81.430473
22031.250000	-81.481339
22078.125000	-81.673462
22125.000000	-81.482933
22171.875000	-81.302422
22218.750000	-81.579147
22265.625000	-81.340820
22312.500000	-81.298058
22359.375000	-81.354645
22406.250000	-81.508583
22453.125000	-81.725365
22500.000000	-81.624794
22546.875000	-81.603088
22593.750000	-81.603874
22640.625000	-81.379341
22687.500000	-80.902519
22734.375000	-79.972038
22781.250000	-79.179733
22828.125000	-78.605843
22875.000000	-75.327225
22921.875000	-75.380310
22968.750000	-76.780403
23015.625000	-76.037926
23062.500000	-77.506905
23109.375000	-78.537186
23156.250000	-78.973564
23203.125000	-79.630325
23250.000000	-79.587257
23296.875000	-79.900681
23343.750000	-79.955467
23390.625000	-79.883743
23437.500000	-78.879639
23484.375000	-79.594276
23531.250000	-78.509361
23578.125000	-78.575462
23625.000000	-80.140274
23671.875000	-78.192581
23718.750000	-79.654533
23765.625000	-79.634216
23812.500000	-79.016144
23859.375000	-80.314133
23906.250000	-79.879837
23953.125000	-79.926529
