Frequency (Hz)	Level (dB)
4453.125000	-71.814590
4500.000000	-71.821655
4546.875000	-71.717056
4593.750000	-72.503952
4640.625000	-72.388733
4687.500000	-72.069504
4734.375000	-71.969635
4781.250000	-71.836525
4828.125000	-71.950859
4875.000000	-72.156425
4921.875000	-72.324074
4968.750000	-71.999298
5015.625000	-72.000511
5062.500000	-72.085022
5109.375000	-72.396660
5156.250000	-72.409393
5203.125000	-72.707581
5250.000000	-72.624756
5296.875000	-72.576683
5343.750000	-72.756317
5390.625000	-72.575851
5437.500000	-72.228615
5484.375000	-72.478775
5531.250000	-72.547386
5578.125000	-72.113991
5625.000000	-72.437592
5671.875000	-72.459763
5718.750000	-72.417145
5765.625000	-72.592880
5812.500000	-72.552574
5859.375000	-72.588577
5906.250000	-72.875923
5953.125000	-72.536270
6000.000000	-72.497200
6046.875000	-72.513405
6093.750000	-72.485016
6140.625000	-72.719604
6187.500000	-72.834503
6234.375000	-72.520432
6281.250000	-72.459740
6328.125000	-72.480286
6375.000000	-72.653145
6421.875000	-72.823639
6468.750000	-72.798317
6515.625000	-72.769646
6562.500000	-72.763977
6609.375000	-72.506355
6656.250000	-72.794327
6703.125000	-72.925537
6750.000000	-72.937256
6796.875000	-72.989426
6843.750000	-72.995201
6890.625000	-73.111290
6937.500000	-73.032379
6984.375000	-72.929039
7031.250000	-72.921844
7078.125000	-72.859161
7125.000000	-72.770699
7171.875000	-73.181015
7218.750000	-73.020172
7265.625000	-73.135040
7312.500000	-73.082726
7359.375000	-73.106255
7406.250000	-73.116753
7453.125000	-73.176071
7500.000000	-73.230621
7546.875000	-73.321686
7593.750000	-73.382271
7640.625000	-73.123276
7687.500000	-72.933716
7734.375000	-73.025322
7781.250000	-73.170135
7828.125000	-73.241028
7875.000000	-73.444435
7921.875000	-73.320038
7968.750000	-73.373390
8015.625000	-73.548058
8062.500000	-73.433868
8109.375000	-73.279037
8156.250000	-73.324234
8203.125000	-73.186180
8250.000000	-73.243126
8296.875000	-73.445770
8343.750000	-73.341179
8390.625000	-73.272629
8437.500000	-73.313614
8484.375000	-73.243645
8531.250000	-73.394753
8578.125000	-73.369019
8625.000000	-73.438492
8671.875000	-73.598763
8718.750000	-73.579948
8765.625000	-73.652802
8812.500000	-73.547508
8859.375000	-73.344597
8906.250000	-73.525833
8953.125000	-73.604126
9000.000000	-73.563988
9046.875000	-73.697296
9093.750000	-73.618172
9140.625000	-73.574715
9187.500000	-73.518349
9234.375000	-73.767731
9281.250000	-73.740501
9328.125000	-73.499168
9375.000000	-73.600906
9421.875000	-73.816139
9468.750000	-73.917953
9515.625000	-73.748085
9562.500000	-73.669228
9609.375000	-73.652969
9656.250000	-73.723618
9703.125000	-73.809250
9750.000000	-73.937897
9796.875000	-73.748108
9843.750000	-73.559395
9890.625000	-73.770126
9937.500000	-73.675674
9984.375000	-73.689148
10031.250000	-73.875290
10078.125000	-73.929214
10125.000000	-73.772743
10171.875000	-74.005852
10218.750000	-73.968994
10265.625000	-73.970276
10312.500000	-73.988701
10359.375000	-73.998711
10406.250000	-74.105255
10453.125000	-74.034531
10500.000000	-73.838524
10546.875000	-73.754456
10593.750000	-73.909348
10640.625000	-74.071953
10687.500000	-74.041252
10734.375000	-73.998932
10781.250000	-74.031136
10828.125000	-73.904900
10875.000000	-74.139809
10921.875000	-74.116432
10968.750000	-74.148232
11015.625000	-74.299789
11062.500000	-74.148346
11109.375000	-74.210632
11156.250000	-74.167816
11203.125000	-74.165993
11250.000000	-74.374168
11296.875000	-74.218307
11343.750000	-74.452278
11390.625000	-74.557220
11437.500000	-74.335632
11484.375000	-74.405937
11531.250000	-74.318993
11578.125000	-74.111046
11625.000000	-74.194901
11671.875000	-74.342964
11718.750000	-74.558846
11765.625000	-74.514778
11812.500000	-74.275032
11859.375000	-74.245216
11906.250000	-74.523918
11953.125000	-74.489418
12000.000000	-74.508232
12046.875000	-74.559288
12093.750000	-74.448380
12140.625000	-74.557701
12187.500000	-74.447212
12234.375000	-74.539925
12281.250000	-74.520088
12328.125000	-74.460205
12375.000000	-74.500008
12421.875000	-74.679466
12468.750000	-74.494102
12515.625000	-74.457855
12562.500000	-74.435043
12609.375000	-74.590187
12656.250000	-74.610512
12703.125000	-74.391693
12750.000000	-74.522881
12796.875000	-74.591667
12843.750000	-74.599564
12890.625000	-74.538330
12937.500000	-74.673141
12984.375000	-74.522507
13031.250000	-74.537598
13078.125000	-74.683426
13125.000000	-74.762321
13171.875000	-74.616722
13218.750000	-74.510414
13265.625000	-74.645996
13312.500000	-74.655861
13359.375000	-74.500526
13406.250000	-74.591537
13453.125000	-74.668945
13500.000000	-74.757797
13546.875000	-74.666916
13593.750000	-74.902901
13640.625000	-74.688194
13687.500000	-74.818268
13734.375000	-75.025917
13781.250000	-74.782829
13828.125000	-74.766380
13875.000000	-74.763313
13921.875000	-74.738770
13968.750000	-75.110733
14015.625000	-75.280945
14062.500000	-75.179794
14109.375000	-75.085579
14156.250000	-75.244781
14203.125000	-75.225708
14250.000000	-75.018700
14296.875000	-75.142181
14343.750000	-74.894119
14390.625000	-74.859138
14437.500000	-74.825211
14484.375000	-74.786758
14531.250000	-74.885223
14578.125000	-74.672585
14625.000000	-74.776772
14671.875000	-74.898842
14718.750000	-75.193123
14765.625000	-75.094116
14812.500000	-75.184479
14859.375000	-74.951073
14906.250000	-74.947632
14953.125000	-75.135963
15000.000000	-74.953621
15046.875000	-75.125969
15093.750000	-75.118599
15140.625000	-75.187599
15187.500000	-75.123535
15234.375000	-75.125298
15281.250000	-75.099686
15328.125000	-75.278656
15375.000000	-75.148407
15421.875000	-75.273750
15468.750000	-75.171310
15515.625000	-75.238792
15562.500000	-75.155945
15609.375000	-75.303146
15656.250000	-75.280678
15703.125000	-75.110374
15750.000000	-75.284805
15796.875000	-75.225136
15843.750000	-75.137253
15890.625000	-75.295944
15937.500000	-75.075745
15984.375000	-75.324982
16031.250000	-75.448235
16078.125000	-75.452171
16125.000000	-75.413223
16171.875000	-75.384682
16218.750000	-75.345558
16265.625000	-75.396912
16312.500000	-75.643326
16359.375000	-75.353142
16406.250000	-75.218292
16453.125000	-75.383125
16500.000000	-75.193657
16546.875000	-75.210518
16593.750000	-75.575577
16640.625000	-75.603477
16687.500000	-75.684700
16734.375000	-75.513229
16781.250000	-75.318512
16828.125000	-75.472305
16875.000000	-75.311020
16921.875000	-75.527863
16968.750000	-75.440102
17015.625000	-75.366318
17062.500000	-75.707664
17109.375000	-75.626312
17156.250000	-75.616226
17203.125000	-75.804779
17250.000000	-75.664558
17296.875000	-75.653839
17343.750000	-75.667542
17390.625000	-75.513306
17437.500000	-75.437958
17484.375000	-75.427361
17531.250000	-75.430222
17578.125000	-75.726959
17625.000000	-75.552155
17671.875000	-75.539154
17718.750000	-75.535538
17765.625000	-75.791412
17812.500000	-75.911674
17859.375000	-75.753799
17906.250000	-75.702576
17953.125000	-75.577721
18000.000000	-75.712616
18046.875000	-75.781189
18093.750000	-75.794334
18140.625000	-75.664963
18187.500000	-75.671722
18234.375000	-75.599861
18281.250000	-75.435295
18328.125000	-75.761871
18375.000000	-75.731186
18421.875000	-75.686638
18468.750000	-75.960052
18515.625000	-75.886726
18562.500000	-75.865150
18609.375000	-75.915749
18656.250000	-75.888466
18703.125000	-75.734100
18750.000000	-75.813522
18796.875000	-75.995995
18843.750000	-76.101624
18890.625000	-75.980896
18937.500000	-75.856522
18984.375000	-75.978470
19031.250000	-76.030838
19078.125000	-75.771736
19125.000000	-75.876961
19171.875000	-76.083763
19218.750000	-76.032547
19265.625000	-75.802048
19312.500000	-75.918816
19359.375000	-76.070732
19406.250000	-75.987373
19453.125000	-76.041924
19500.000000	-75.910683
19546.875000	-75.710396
19593.750000	-75.907364
19640.625000	-76.167717
19687.500000	-76.100281
19734.375000	-75.871994
19781.250000	-76.096054
19828.125000	-75.964478
19875.000000	-75.987686
19921.875000	-76.000443
19968.750000	-75.901001
20015.625000	-75.898422
20062.500000	-75.808678
20109.375000	-76.129395
20156.250000	-76.010460
20203.125000	-76.110069
20250.000000	-76.468834
20296.875000	-76.082268
20343.750000	-76.274742
20390.625000	-76.271469
20437.500000	-76.066544
20484.375000	-76.005302
20531.250000	-76.080482
20578.125000	-76.145409
20625.000000	-76.226830
20671.875000	-76.218452
20718.750000	-76.643433
20765.625000	-76.365433
20812.500000	-76.098068
20859.375000	-75.998825
20906.250000	-75.935303
20953.125000	-76.203560
21000.000000	-76.160797
21046.875000	-76.330818
21093.750000	-76.420151
21140.625000	-76.502785
21187.500000	-76.544769
21234.375000	-76.441757
21281.250000	-76.288033
21328.125000	-76.222549
21375.000000	-76.288048
21421.875000	-76.532097
21468.750000	-76.578705
21515.625000	-76.575981
21562.500000	-76.221512
21609.375000	-76.347000
21656.250000	-76.573265
21703.125000	-76.771309
21750.000000	-76.593185
21796.875000	-76.626816
21843.750000	-76.540001
21890.625000	-76.352844
21937.500000	-76.268158
21984.375000	-76.252159
22031.250000	-76.566612
22078.125000	-76.716988
22125.000000	-76.443352
22171.875000	-76.423454
22218.750000	-76.495255
22265.625000	-76.555222
22312.500000	-76.524170
22359.375000	-76.656281
22406.250000	-76.764153
22453.125000	-76.857086
22500.000000	-76.600189
22546.875000	-76.512482
22593.750000	-76.500641
22640.625000	-76.281715
22687.500000	-76.183388
22734.375000	-75.542480
22781.250000	-74.349609
22828.125000	-74.018181
22875.000000	-71.586014
22921.875000	-69.195732
22968.750000	-71.260437
23015.625000	-71.685333
23062.500000	-71.828712
23109.375000	-73.414742
23156.250000	-73.987282
23203.125000	-74.649254
23250.000000	-74.878029
23296.875000	-75.016586
23343.750000	-75.161949
23390.625000	-75.449722
23437.500000	-75.477867
23484.375000	-75.661964
23531.250000	-75.180595
23578.125000	-75.404976
23625.000000	-75.789139
23671.875000	-75.167900
23718.750000	-75.814682
23765.625000	-75.943825
23812.500000	-75.763672
23859.375000	-76.041367
23906.250000	-76.008705
23953.125000	-75.960648
